"filename", "language", "XML", "C#", "JavaScript", "PostCSS", "JSON", "Properties", "JavaScript JSX", "log", "ASP.NET Razor", "Dotenv", "Markdown", "comment", "blank", "total"
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\Contracts\Conversation\UpdateConversationRequest.cs", "C#", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\Contracts\Message\MarkMessagesAsSeenRequest.cs", "C#", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\Contracts\Message\MessagesAroundResponse.cs", "C#", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\Contracts\Message\ReactToMessageRequest.cs", "C#", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\Contracts\Message\SendMessageRequest.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\Contracts\Message\UpdateMessageRequest.cs", "C#", 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -5
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\Contracts\Post\UpdatePostRequest.cs", "C#", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\Contracts\Post\UpdatePostWithAttachmentsRequest.cs", "C#", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\Contracts\Reel\CreateReelCommentRequest.cs", "C#", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\Contracts\User\GetOnlineStateRequest.cs", "C#", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\Controllers\AdminController.cs", "C#", 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 30, 237
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\Controllers\ConversationController.cs", "C#", 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 50, 234
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\Controllers\GroupController.cs", "C#", 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -18
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\Controllers\MessageController.cs", "C#", 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 39, 204
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\Controllers\NotificationController.cs", "C#", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 41
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\Controllers\PostController.cs", "C#", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 84
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\Controllers\ReelController.cs", "C#", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 77
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\Controllers\StoryController.cs", "C#", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 48
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\Controllers\TestController.cs", "C#", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\Controllers\UserController.cs", "C#", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 88
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\Presentation.csproj", "XML", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\obj\Presentation.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 135
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\obj\Presentation.csproj.nuget.g.targets", "XML", -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\obj\Release\net10.0\.NETCoreApp,Version=v10.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\obj\Release\net10.0\Presentation.AssemblyInfo.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 24
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\obj\Release\net10.0\Presentation.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 1, 18
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\obj\Release\net10.0\Presentation.GlobalUsings.g.cs", "C#", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9
"d:\SocialNetworkApp\SocialNetworkApp\src\Presentation\obj\project.assets.json", "JSON", 0, 0, 0, 0, -878, 0, 0, 0, 0, 0, 0, 0, 0, -878
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\.env", "Dotenv", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\package-lock.json", "JSON", 0, 0, 0, 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 174
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\package.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\App.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 1, 1, 38
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\apis\axios.js", "JavaScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\apis\birthdayApi.js", "JavaScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\apis\conversationApi.js", "JavaScript", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 44, 11, 105
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\apis\friendApi.js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 11
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\apis\messageApi.js", "JavaScript", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 32, 6, 74
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\apis\notificationApi.js", "JavaScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\apis\postApi.js", "JavaScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 12
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\apis\reelApi.js", "JavaScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\apis\searchApi.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 44
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\apis\storyApi.js", "JavaScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Common\ImageLightbox.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 10, 7, 104
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Feed\HomeReelsRail.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 1, 28
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Feed\MediaGallery.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 5, 13, 65
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Feed\PostCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 4, 3, 90
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Feed\PostModal.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 1, 4, 55
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Feed\ShareModal.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 183, 0, 0, 0, 0, 14, 21, 218
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Feed\StoryBar.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 10, 3, 52
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Feed\StoryBarRing.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 15, 10, 126
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Feed\UpdatingPostModal.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 476, 0, 0, 0, 0, 14, 38, 528
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Messenger\ActiveCallUI.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 242, 0, 0, 0, 0, 30, 22, 294
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Messenger\AddMemberModal.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 183, 0, 0, 0, 0, 5, 17, 205
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Messenger\BlockedBanner.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 10, 4, 54
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Messenger\ChangeEmojiModal.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 4, 8, 110
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Messenger\ChangeNameModal.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 3, 7, 115
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Messenger\ChangeThemeModal.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 6, 6, 117
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Messenger\ChatInfoDirect.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, -8, 17, 135
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Messenger\ChatInfoGroup.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 307, 0, 0, 0, 0, 3, 30, 340
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Messenger\ChatWindow.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Messenger\ConfirmModal.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 13, 3, 65
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Messenger\ConversationList.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Messenger\CreateGroupModal.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 187, 0, 0, 0, 0, 9, 18, 214
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Messenger\IncomingCallModal.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 5, 12, 110
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Messenger\MessengerFull.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 1431, 0, 0, 0, 0, 107, 122, 1660
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Messenger\MessengerMini.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, -252, 0, 0, 0, 0, -10, -17, -279
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Messenger\SharedMediaModal.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 16, 30, 346
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Messenger\ViewPinnedMessagesModal.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 201, 0, 0, 0, 0, 13, 20, 234
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Messenger\VoiceRecorder.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 348, 0, 0, 0, 0, 22, 41, 411
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Navbar\Navbar.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, -1, 1, 36
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Navbar\NotificationDropdown.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 184, 0, 0, 0, 0, 7, 17, 208
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Profile\ProfileReelsTab.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, -56, 0, 0, 0, 0, -1, -4, -61
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Reels\ReelCommentModal.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 7, 12, 162
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Reels\ReelView.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 20, 12, 156
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\RightSidebar\RightSidebar.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 0, 17, 14, 161
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Sidebar\LeftSidebar.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, -7, 0, 0, 0, 0, 2, -1, -6
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Story\ProfileStoryRing.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 28, 6, 156
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Story\UserStoryViewer.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 2, 19, 159
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\Story\storyMappers.js", "JavaScript", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\components\group\GroupAdminInsights.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\contexts\CallContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 465, 0, 0, 0, 0, 29, 68, 562
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\contexts\ChatContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 927, 0, 0, 0, 0, 65, 102, 1094
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\contexts\NotificationContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 187, 0, 0, 0, 0, 12, 29, 228
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\contexts\ReelsContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 1, 24
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\contexts\SearchEngineContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 7, 26, 176
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\contexts\authContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\contexts\conversationContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, -84, 0, 0, 0, 0, -11, -8, -103
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\contexts\signalRContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, -49, 0, 0, 0, 0, -3, -9, -61
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\data\chatThemes.js", "JavaScript", 0, 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 195
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\data\groupMockData.js", "JavaScript", 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\data\searchMockData.js", "JavaScript", 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\hooks\useBirthdays.js", "JavaScript", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 60
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\hooks\useChat.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 0, -3
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\hooks\useContacts.js", "JavaScript", 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 22, 20, 170
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\hooks\useHomeReels.js", "JavaScript", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\hooks\useReelComments.js", "JavaScript", 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 178
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\hooks\useSavedPosts.js", "JavaScript", 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 129
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\hooks\useUserPosts.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\main.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\pages\BirthdaysPage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, -58, 0, 0, 0, 0, 0, -7, -65
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\pages\CreateStoryPage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\pages\FriendsPage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\pages\HomePage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, -19, 0, 0, 0, 0, 0, -3, -22
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\pages\MessengerPage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, -1, 2, 10
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\pages\NotificationsPage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 206, 0, 0, 0, 0, 7, 22, 235
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\pages\PostDetailPage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 470, 0, 0, 0, 0, 7, 42, 519
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\pages\ProfilePage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, -46, 0, 0, 0, 0, -1, -8, -55
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\pages\ReelsPage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 8, 3, 41
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\pages\SavedPage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, -146, 0, 0, 0, 0, 1, 4, -141
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\pages\SearchPage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 2, 14, 106
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\pages\StoryPage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 2, 18
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\utils\notificationSound.js", "JavaScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 36
"d:\SocialNetworkApp\SocialNetworkApp\src\ReactWeb\src\utils\systemMessage.js", "JavaScript", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 55
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\FileUploadOperationFilter.cs", "C#", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\Logs\err.log", "log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\Logs\out.log", "log", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 1, 30
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\Logs\swagger.json", "JSON", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 3, 1, 22
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\Program.cs", "C#", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 65
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\Views\Admin\AuditLogs.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 440, 0, 0, 3, 13, 456
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\Views\Admin\Dashboard.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 5, 14, 139
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\Views\Admin\ForgotPassword.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 4, 8, 55
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\Views\Admin\Groups.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 231, 0, 0, 4, 12, 247
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\Views\Admin\Login.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 3, 7, 72
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\Views\Admin\Moderation.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 429, 0, 0, 3, 13, 445
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\Views\Admin\Shared\_AdminLayout.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 4, 14, 131
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\Views\Admin\Shared\_LineChart.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 137, 0, 0, 17, 16, 170
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\Views\Admin\Shared\_LoginLayout.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 3, 4, 55
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\Views\Admin\Shared\_StackedBarChart.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 18, 23, 193
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\Views\Admin\Users.cshtml", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 381, 0, 0, 3, 13, 397
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\bin\Debug\net10.0\Api.deps.json", "JSON", 0, 0, 0, 0, -298, 0, 0, 0, 0, 0, 0, 0, 0, -298
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\bin\Debug\net10.0\Api.runtimeconfig.json", "JSON", 0, 0, 0, 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, -20
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\bin\Debug\net10.0\Api.staticwebassets.endpoints.json", "JSON", 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\bin\Debug\net10.0\Logs\swagger.json", "JSON", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 3, 1, 22
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\bin\Debug\net10.0\Web.staticwebassets.runtime.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\obj\Api.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 0, -1897, 0, 0, 0, 0, 0, 0, 0, 0, -1897
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\obj\Api.csproj.nuget.g.props", "XML", -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\obj\Api.csproj.nuget.g.targets", "XML", -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\obj\Debug\net10.0\Api.AssemblyInfo.cs", "C#", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -5, -24
"d:\SocialNetworkApp\SocialNetworkApp\src\Web\obj\Debug\net10.0\Api.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 0, -23, 0, 0, 0, 0, 0, 0, -1, -24
